genre,name,title,id_album_deezer,deezerFans
EBM,Run Level Zero,And Thus We Walked,2693751.0,3.0
EBM,Run Level Zero,Arctic Noise,2535441.0,4.0
Rock,Rune,"Crash, Burn,_And_Bullets",2877641.0,1.0
Rock,Run Kid Run,Patterns,1299977.0,172.0
Dance,RuPaul,Supermodel Of The World,89599.0,689.0
Dance,RuPaul,Foxy Lady,273765.0,249.0
Dance,RuPaul,Ho Ho Ho,273761.0,187.0
Dance,RuPaul,Red Hot,1082057.0,205.0
Dance,RuPaul,Champion,1018302.0,2773.0
Dance,RuPaul,Drag Race,1018582.0,618.0
Dance,RuPaul,Glamazon,1181388.0,2993.0
House,RuPaul,SuperGlam DQ,1194320.0,337.0
Dance,RuPaul,RuPaul Presents: The CoverGurlz,7337761.0,205.0
Dance,RuPaul,Born Naked,7470481.0,3103.0
Dance,RuPaul,RuPaul Presents: CoverGurlz2,9550760.0,972.0
Dance,RuPaul,Realness,9763096.0,1866.0
Christian,Rush Of Fools,Wonder Of The World,302408.0,268.0
Country,Rushlow,Right Now,1936051.0,0.0
Vocal,Russ Columbo,The Complete Studio Recordings,1172853.0,5.0
Rock,Russ Taff,Walls Of Glass,363628.0,35.0
Rock,Russ Taff,Medals,362183.0,86.0
Rock,Russ Taff,Russ Taff,362211.0,79.0
Roots,Russ Taff,The Way Home,362461.0,49.0
Christmas,Russ Taff,A Christmas Song,313357.0,40.0
Rock,Russ Taff,Winds Of Change,273386.0,56.0
Gospel,Russ Taff,"Right Here, Right Now",369609.0,41.0
Gospel,Russ Taff,The Best Of Russ Taff,313386.0,77.0
Gospel,Russ Taff,Now More Than Ever,313387.0,43.0
Christmas,Russ Taff,Another Sentimental Christmas,669711.0,40.0
Gospel,Russ Taff,Faroe Islands,1216459.0,81.0
Synthpop,Rupesh Cartel,The Disco And The What Not,512317.0,7.0
Synthpop,Rupesh Cartel,Anchor Baby,512301.0,24.0
Electronic,Russell Mills,Pearl + Umbra,3137941.0,86.0
Indie,Russian Red,I Love Your Glasses,9151829.0,400.0
Indie,Russian Red,Fuerteventura,1535998.0,3248.0
Indie,Russian Red,Agent Cooper,7395534.0,3755.0
Pop,Ruth Jacott,Ruth Jacott,313390.0,251.0
Pop,Ruth Jacott,Hou Me Vast,6234409.0,233.0
Pop,Ruth Jacott,Geheimen,313388.0,261.0
Pop,Ruth Jacott,Hartslag,1233304.0,1492.0
Pop,Ruth Jacott,Tastbaar,1233304.0,1492.0
Pop,Ruthe,Du Bist Wie Sand,4907861.0,45.0
House,Ruthe,Baumhouse,1679986.0,25.0
Pop,Ruthe,Just Don't Know What To Do,1679992.0,22.0
Pop,Ruthe,Wunschzettel,1679996.0,30.0
Pop,Ruthe,I Can't Wait Tonight,1679997.0,21.0
Pop,Ruthe,Keinachten,1681117.0,27.0
Dance,Ruthe,10 More Miles,1597147.0,32.0
Pop,Ruthe,Slap Dat Bi***,3660491.0,28.0
Blues,Ruthie Foster,Full Circle,798281.0,110.0
Blues,Ruthie Foster,Crossover,798335.0,90.0
Blues,Ruthie Foster,Runaway Soul,1534712.0,18.0
Blues,Ruthie Foster,Stages,1534710.0,13.0
Blues,Ruthie Foster,The Phenomenal Ruthie Foster,14889015.0,5.0
Blues,Ruthie Foster,The Truth According To Ruthie Foster,14873087.0,4.0
Blues,Ruthie Foster,Let It Burn,1399642.0,542.0
Blues,Ruthie Foster,Promise Of A Brand New Day,7884149.0,1425.0
Industrial,Rx,Bedside Toxicology,205122.0,20.0
Blues,Ry Cooder,Show Time,243569.0,260.0
Blues,Ry Cooder,The Long Riders,363365.0,503.0
Soundtrack,Ry Cooder,Alamo Bay,243558.0,2115.0
Blues,Ry Cooder,Broadcast From The Plant,6551059.0,230.0
Rock,Ryan Adams,Rock_N_Roll,107236.0,993.0
Folk,Ryan Adams,Ashes & Fire,1261320.0,3046.0
Rock,Ryan Adams,Ryan Adams,8425142.0,4200.0
Country,Ryan Bingham,Mescalito,104201.0,1731.0
Country,Ryan Bingham,Roadhouse Sun,390715.0,245.0
Country,Ryan Bingham,Junky Star,637556.0,585.0
Country,Ryan Bingham,Tomorrowland,5991059.0,574.0
Country,Ryan Bingham,Fear And Saturday Night,9293172.0,648.0
Pop,Ryan Cabrera,Elm St.,85687.0,176.0
Pop,Ryan Cabrera,Take_It_All_Away,362113.0,520.0
Pop,Ryan Cabrera,You_Stand_Watching,363311.0,244.0
Pop,Ryan Cabrera,The Moon Under Water,8164772.0,99.0
Pop,Ryan Cabrera,Wake Up Beautiful,9947420.0,21.0
Electronic,Ryan Farish,Destiny,7131159.0,195.0
Bluegrass,Ryan Shupe & The Rubberband,Last Man Standing,7458723.0,3.0
Rock,Ryan Star,Songs From The Eye Of An Elephant,799211.0,278.0
Rock,Ryan Star,Last Train Home,381363.0,40.0
Vocal,RyanDan,RyanDan,104084.0,366.0
Electronic,Rye Rye,Go! Pop! Bang!,2320391.0,6.0
Pop,Ryszard Rynkowski,Szczęśliwej Drogi Już Czas,10541820.0,243.0
Pop,Ryszard Rynkowski,Jawa,313368.0,145.0
Pop,Ryszard Rynkowski,Dary Losu,300056.0,382.0
Pop,Ryszard Rynkowski,Intymnie,313397.0,481.0
Pop,Ryszard Rynkowski,Ten Typ Tak Ma,313414.0,103.0
Pop,Ryszard Rynkowski,Zachwyt,313452.0,164.0
Electronic,Róisín Murphy,Ruby_Blue,13934920.0,130.0
Electronic,Róisín Murphy,Overpowered,302819.0,7056.0
Downtempo,Róisín Murphy,Hairless Toys,10239300.0,4096.0
Rock,Róże Europy,Stańcie Przed Lustrami,8797003.0,22.0
Rock,Róże Europy,Poganie! Kochaj I Obrażaj,12470120.0,114.0
Rock,The Riverboat Gamblers,The Wolf You Feed,7768049.0,20.0
Electronic,Röyksopp,Melody A.M.,11429868.0,2191.0
Downtempo,Röyksopp,The Understanding,301287.0,11059.0
Downtempo,Röyksopp,Senior,13021104.0,74.0
Electronic,Röyksopp,Do It Again,7827076.0,786.0
Electronic,Röyksopp,The Inevitable End,9090863.0,3531.0
House,RÜFÜS,Rufus EP (Blue),2923471.0,282.0
Pop,S Club 7,'7',10168752.0,879.0
Pop,S Club 7,Sunshine,245976.0,3677.0
Pop,S Club 8,Sundown,245876.0,288.0
Mandopop,S.H.E,Super Star,7100820.0,52.0
Mandopop,S.H.E,Play,7101461.0,52.0
Mandopop,S.H.E,SHERO,7101368.0,58.0
Thrashcore,S.O.B.,What's The Truth?,8229562.0,0.0
Thrashcore,S.O.B.,Gate Of Doom,428861.0,0.0
Synthpop,S.P.O.C.K,Five Year Mission,7281809.0,36.0
Synthpop,S.P.O.C.K,Astrogirl,7153600.0,34.0
Synthpop,S.P.O.C.K,Alien Worlds,7281809.0,36.0
Synthpop,S.P.O.C.K,A Piece Of The Action,7281809.0,36.0
Synthpop,S.P.O.C.K,E.T. Phone Home,7153598.0,42.0
Synthpop,S.P.O.C.K,Assignment: Earth,7153598.0,42.0
Synthpop,S.P.O.C.K,Earth Orbit: Live,7281809.0,36.0
Synthpop,S.P.O.C.K,Speed Of Light,7260695.0,9.0
Synthpop,S.P.O.C.K,Dr McCoy,7189670.0,7.0
Synthpop,S.P.O.C.K,S.P.O.C.K: 1999,7199948.0,34.0
Synthpop,S.P.O.C.K,Klingon 2000,2754921.0,45.0
Synthpop,S.P.O.C.K,Where Rockets Fly,7153612.0,9.0
Synthpop,S.P.O.C.K,Queen Of Space,2754921.0,45.0
Synthpop,S.P.O.C.K,2001: A S.P.O.C.K Odyssey,7153600.0,34.0
Industrial,S.V.D,Hope,10681470.0,1.0
Industrial,S.V.D,No Ordinary Man,994723.0,1.0
Pop,Sabrina Carpenter,Eyes Wide Open,9924162.0,20841.0
Rock,Sabrina Sabrok,Sabrina EP,1046906.0,32.0
Rock,Sabrina Sabrok,Antisocial EP,1046906.0,32.0
Rock,Sabrina Sabrok,Jugando Con Sangre,1046906.0,32.0
Metalcore,Sacred Mother Tongue,The Ruin Of Man,926099.0,47.0
Soul,Sade,Diamond Life,101411.0,6063.0
Soul,Sade,Love Deluxe,1401696.0,3910.0
Soul,Sade,Soldier Of Love,476400.0,35261.0
Soul,Sade,The Ultimate Collection,98225.0,78138.0
Screamo,Saetia,A Retrospective,13344281.0,25.0
Rock,Saez,Jours Étranges,109466.0,59892.0
Rock,Saez,God Blesse,1250493.0,29123.0
Rock,Saez,Debbie,100098.0,32538.0
Rock,Saez,Varsovie - L'Alhambra - Paris,5948575.0,13030.0
Rock,Saez,J'accuse,5948576.0,30406.0
Rock,Saez,Messina,5950483.0,13546.0
Rock,Saez,Miami,6351744.0,8911.0
Blues,Saffire - The Uppity Blues Women,Broad Casting,6625095.0,5.0
Freestyle,Safire,Sa-Fire,1068319.0,84.0
Freestyle,Safire,I Wasn't Born Yesterday,1670544.0,8.0
Pop,Sagi Rei,Emotional Songs,637849.0,481.0
Rock,Sahara Snow,Sahara Snow,9083423.0,2.0
Rock,Sahara Hotnights,C'mon Let's Pretend,438277.0,73.0
Rock,Sahara Hotnights,Jennie Bomb,109651.0,174.0
Pop,Said The Whale,Little Mountain,6988048.0,65.0
Pop,Sailor,Trouble,1207439.0,64.0
Dance,Saint Etienne,So Tough,930484.0,362.0
Dance,Saint Etienne,You Need A Mess Of Help To Stand Alone,6086510.0,139.0
Dance,Saint Etienne,Tiger Bay,930482.0,340.0
Electronic,Saint Etienne,Finisterre,930479.0,303.0
Dance,Saint Etienne,Tales From Turnpike House,619331.0,317.0
Synthpop,Saint Etienne,Words And Music By Saint Etienne,2742231.0,1211.0
Rock,Saint Lu,Saint Lu,436310.0,338.0
Pop,Saint Saviour,Union,8958057.0,170.0
Neofolk,Saint Saviour,In The Seams,8345864.0,1119.0
Electronica,Saint Saviour,Suukei,1257229.0,11.0
Electronica,Saint Saviour,Anatomy,1630550.0,55.0
Electronica,Saint Saviour,Woman Scorned,6142047.0,0.0
Indie,Sainthood Reps,Monoculture,1216376.0,31.0
Pop,Salem Al Fakir,This Is Who I Am,313282.0,24.0
Pop,Salem Al Fakir,Astronaut,1446643.0,14.0
Pop,Salem Al Fakir,Ignore This,496339.0,27.0
Pop,Sally Oldfield,Femme,1420496.0,105.0
Pop,Sally Oldfield,Flaming Star,4961541.0,574.0
Rock,Salt,Auscultate,717476.0,11.0
Medieval,Saltatio Mortis,Tavernakel,8187124.0,75.0
Ska,Salón Victoria,Locos & Rucas In Retro,1007642.0,5247.0
Ska,Salón Victoria,Popis Hits Yeye Beats,1007642.0,5247.0
Ska,Salón Victoria,Secundario Del '73,1215763.0,3293.0
Ska,Salón Victoria,Salón Victoria 96-05,1007642.0,5247.0
Soul,Sam & Dave,"Hold On, I'm Comin'",86764.0,170.0
Soul,Sam & Dave,Soul Men,366336.0,273.0
Folk,Sam Amidon,I See The Sign,9246843.0,62.0
Pop,Salvatore Adamo,Adamo,9757922.0,820.0
Pop,Salvatore Adamo,Adamo Volume 2,98756.0,1382.0
Chanson,Salvatore Adamo,Adamo À L'Olympia,396124.0,1341.0
Pop,Salvatore Adamo,Adamo,9757922.0,820.0
Pop,Salvatore Adamo,Tour D'Adamo,301823.0,1201.0
Pop,Salvatore Adamo,Adamo Singt Deutsch: Seine Großen Erfolge - Seine Schönsten Lieder,320279.0,181.0
Pop,Salvatore Adamo,Adamo,400336.0,1866.0
Pop,Salvatore Adamo,À Ceux Qui Rêvent Encore,45574.0,480.0
Pop,Salvatore Adamo,Tu Somigli All'Amore,11906594.0,36.0
Pop,Salvatore Adamo,So Bin Ich,1233975.0,173.0
Pop,Salvatore Adamo,Salvatore Adamo,99554.0,3281.0
Pop,Salvatore Adamo,Puzzle,99554.0,3281.0
Pop,Salvatore Adamo,"Avec Des ""Si""",99554.0,3281.0
Pop,Salvatore Adamo,Wenn Worte Fehlen...,1233975.0,173.0
Pop,Salvatore Adamo,Sur La Route Des Etoiles,99554.0,3281.0
Pop,Salvatore Adamo,Rêveur De Fond,99554.0,3281.0
Pop,Salvatore Adamo,Comme Toujours,249531.0,7917.0
Pop,Salvatore Adamo,La Vie Comme Elle Passe,701006.0,2395.0
Pop,Salvatore Adamo,Il Meglio Di,11906594.0,36.0
Pop,Salvatore Adamo,Regards,313288.0,269.0
Pop,Salvatore Adamo,Par Les Temps Qui Courent,45574.0,480.0
Pop,Salvatore Adamo,Zanzibar,248229.0,320.0
Pop,Salvatore Adamo,La Part De L'ange,123214.0,299.0
Pop,Salvatore Adamo,Le Bal Des Gens Bien,249531.0,7917.0
Pop,Salvatore Adamo,De Toi À Moi,701006.0,2395.0
Soul,Sam Cooke,Hit Kit,509762.0,183.0
Gospel,Sam Cooke,I Thank God,730816.0,36.0
Soul,Sam Cooke,Twistin' The Night Away,2483051.0,44.0
Soul,Sam Cooke,Mr. Soul,3170051.0,16.0
Soul,Sam Cooke,Night Beat,15833194.0,1.0
Soul,Sam Cooke,Shake,260332.0,621.0
Rock,Sam Roberts,We Were Born In A Flame,248782.0,68.0
Rock,Sam Roberts,Love At The End Of The World,228987.0,100.0
Rock,Sam Roberts,Collider,6356718.0,44.0
Rock,Sam Phillips,Push Any Button,6740769.0,80.0
Pop,Sam Smith,In The Lonely Hour,11603598.0,81572.0
Funk,Sam Sparro,Sam Sparro,100491.0,2006.0
Funk,Sam Sparro,Return to Paradise,6117691.0,449.0
Pop,Sam Tsui,The Covers,568859.0,2552.0
Pop,Sam Tsui,DJ Got Us Falling In Love,7450038.0,322.0
Rock,Sam The Sham & The Pharaohs,Wooly Bully,12641120.0,6.0
Rock,Sam The Sham & The Pharaohs,On Tour,943208.0,129.0
Rock,Sam The Sham & The Pharaohs,Li'l Red Riding Hood,11274522.0,120.0
Rock,Sam The Sham & The Pharaohs,The Sam The Sham Revue,943208.0,129.0
Pop,Samantha Jade,Samantha Jade,6165572.0,2553.0
Blues,Samantha Fish,Runaway,947180.0,724.0
Blues,Samantha Fish,Black Wind Howlin',6766066.0,921.0
Blues,Samantha Fish,Wild Heart,10211950.0,977.0
Pop,Samantha Fox,Touch Me,5378701.0,94.0
Pop,Samantha Fox,Samantha Fox,244287.0,699.0
Rock,Samantha Fox,Angel With An Attitude,7714500.0,307.0
Pop,Samantha Mumba,The Collection,284130.0,764.0
Pop,Samantha Sang,Emotion,13821218.0,44.0
Christian,Samestate,The Alignment,1541116.0,48.0
Soul,Sami Saari,Do Re Mi,313221.0,5.0
Soul,Sami Saari,Samtheman,313211.0,0.0
Soul,Sami Saari,Vapaa,5975797.0,7.0
Freestyle,Sammy C,Taking It Through The Millenium And Beyond,6991226.0,2.0
Rock,Sammy Hagar,Nine On A Ten Scale,313240.0,104.0
Rock,Sammy Hagar,Musical Chairs,313247.0,86.0
Rock,Sammy Hagar,All Night Long,299890.0,297.0
Rock,Sammy Hagar,The_Best_Of_Sammy_Hagar,299803.0,193.0
Rock,Sammy Hagar,Turn_Up_The_Music!,299803.0,193.0
Rock,Sammy Hagar,Unboxed,1685052.0,145.0
Rock,Sammy Hagar,The_Anthology,86993.0,1167.0
Rock,Sammy Hagar,Marching To Mars,1684634.0,12.0
Rock,Sammy Hagar,Red Voodoo,1684767.0,45.0
Rock,Sammy Hagar,The_Best_Of_Sammy_Hagar,299803.0,193.0
Rock,Sammy Hagar,Masters Of Rock,299803.0,193.0
Rock,Sammy Hagar,Greatest Hits Live,299890.0,297.0
Rock,Sammy Hagar,Livin' It Up!,8868105.0,216.0
Rock,Sammy Hagar,Sammy Hagar & Friends,6800079.0,489.0
Acoustic,Sammy Hagar,Lite Roast,8868105.0,216.0
Swing,Sammy Kaye,Swing And Sway With Sammy Kaye 21 Of His Greatest Hits,235710.0,5.0
Country,Sammy Kershaw,Haunted Heart,1888761.0,40.0
Country,Sammy Kershaw,Maybe Not Tonight,680581.0,54.0
Country,Sammy Kershaw,Honky Tonk Boots,8291026.0,9.0
Freestyle,Sammy Zone,Running,7666334.0,3.0
Acoustic,Samsas Traum,Wenn Schwarzer Regen,1252160.0,4.0
Rock,Samsas Traum,13 Jahre Lang Dagegen,1252157.0,5.0
Pop,Samuli Putro,Elämä On Juhla,383280.0,41.0
Pop,Samuli Putro,Tavalliset Hautajaiset,5350411.0,198.0
Pop,Samuli Putro,Taitekohdassa,7394203.0,313.0
Indie,San Fermin,San Fermin,7112593.0,6555.0
Latin,Sanalejo,Alma Y Locura,313175.0,2175.0
Latin,Sanalejo,No Lo Hagas,313253.0,2479.0
Industrial,Sanctum,Let's Eat,1039814.0,8.0
Freestyle,Sandee,Only Time Will Tell,3953321.0,15.0
Pop,Sandie Shaw,The Golden Hits Of Sandie Shaw,6390881.0,30.0
Pop,Sandie Shaw,Puppet On A String,6390882.0,53.0
Schlager,Sandie Shaw,Wiedehopf Im Mai - Sandie Shaw Singt Auf Deutsch,15485460.0,1.0
Pop,Sandi Thom,The Pink & The Lily,12822128.0,16.0
Pop,Sandoval,Lo Que Siempre Soñamos Ser,613891.0,3168.0
Pop,Sandra,Japan Ist Weit,13204114.0,2721.0
Synthpop,Sandra,The Long Play,313170.0,1361.0
Synthpop,Sandra,Mirrors,313168.0,1058.0
Synthpop,Sandra,Ten On One (The Singles),299416.0,9006.0
Synthpop,Sandra,Into A Secret Land,313169.0,1798.0
Synthpop,Sandra,Everlasting Love,299416.0,9006.0
Synthpop,Sandra,Paintings In Yellow,313167.0,1129.0
Synthpop,Sandra,Close To Seven,304318.0,1502.0
Synthpop,Sandra,18 Greatest_Hits,299416.0,9006.0
Synthpop,Sandra,Fading Shades,313218.0,539.0
Synthpop,Sandra,The Wheel Of Time,313215.0,737.0
Synthpop,Sandra,The Art Of Love,313090.0,770.0
Synthpop,Sandra,Back To Life,308695.0,1271.0
Synthpop,Sandra,The Platinum Collection,299416.0,9006.0
Synthpop,Sandra,Stay_In_Touch,6000794.0,1910.0
Folk,Sandra McCracken,Red Balloon,8825825.0,11.0
Rock,Sandra Nasić,The Signal,1221011.0,87.0
Chanson,Sandra Kreisler,Lieder,1417210.0,5.0
Chanson,Sandra Kreisler,Sandra Kreisler + Das Open-Mind-Quartett,1417211.0,1.0
Chanson,Sandra Kreisler,Kreisler Singt Kreisler,1430828.0,5.0
Pop,Sandy,Unexpected,248850.0,16.0
Pop,Sandy,Frame Of Mind,92779.0,24.0
Pop,Sandy & Junior,Aniversário Do Tatu,15048191.0,175.0
Pop,Sandy & Junior,Sábado Á Noite,15048195.0,227.0
Pop,Sandy & Junior,Tô Ligado Em Você,1538276.0,1599.0
Pop,Sandy & Junior,Pra Dançar Com Você,1495658.0,741.0
Pop,Sandy & Junior,Você É D+!,674963.0,3254.0
Pop,Sandy & Junior,Dig Dig Joy,1550334.0,2787.0
Pop,Sandy & Junior,As Quatro Estações,431030.0,4865.0
Pop,Sandy & Junior,Sandy E Junior,430882.0,4805.0
Pop,Sandy & Junior,Internacional,433270.0,7.0
Pop,Sandy & Junior,Identidade,431048.0,2322.0
Pop,Sandy & Junior,Sandy E Júnior,431093.0,2180.0
Pop,Sandy & Junior,Acústico MTV: Sandy E Junior,10641070.0,12723.0
Folk,Sandy Denny,Fotheringay,162092.0,76.0
Folk,Sandy Denny,It's Sandy Denny,917537.0,64.0
Folk,Sandy Denny,The North Star Grassman And The Ravens,123406.0,130.0
Folk,Sandy Denny,Sandy,162176.0,444.0
Folk,Sandy Denny,Like An Old Fashioned Waltz,123380.0,91.0
Folk,Sandy Denny,Rendezvous,467362.0,45.0
Folk,Sandy Denny,Who Knows Where The Time Goes?,123406.0,130.0
Folk,Sandy Denny,2,246659.0,103.0
Schlager,Sandy Wagner,Nachts,219463.0,46.0
Rock,Sanford-Townsend Band,Smoke From A Distant Fire,88087.0,28.0
Pop,Sanni,Sotke Mut,6901098.0,1508.0
Pop,Sanni,Lelu,10138760.0,981.0
Disco,Santa Esmeralda,The House Of The Rising Sun,6721623.0,150.0
Disco,Santa Esmeralda,Another Cha-Cha,6086143.0,46.0
Jazz,Santana,Welcome,7740338.0,754.0
Rock,Santana,Shangó,116628.0,760.0
Rock,Santana,Beyond Appearances,7740830.0,606.0
Rock,Santana,Spirits Dancing In The Flesh,1435234.0,226.0
Rock,Santana,MCMLXVIII,129209.0,257.0
Rock,Santana,Shaman,1208564.0,2846.0
Latin,Santana,Ultimate Santana,1425882.0,6052.0
Techno,Saori@destiny,World Wild 2010,1094335.0,17.0
Pop,Sara Bareilles,Careful_Confessions,8825763.0,2817.0
Pop,Sara Bareilles,Little_Voice,99356.0,1771.0
Pop,Sara Bareilles,Between The Lines: Sara Bareilles Live At The Fillmore,231482.0,4214.0
Pop,Sara Bareilles,Live From The Gravity Tour,99356.0,1771.0
Pop,Sara Bareilles,Kaleidoscope Heart,1441318.0,4963.0
Pop,Sara Bareilles,Once Upon Another Time,1712380.0,3614.0
Pop,Sara Bareilles,Brave Enough Live At The Variety Playhouse,7020934.0,124.0
Pop,Sara Bareilles,What's Inside: Songs From Waitress,11603586.0,3357.0
Country,Sara Evans,Three Chords And The Truth,1210745.0,185.0
Country,Sara Evans,No Place That Far,108047.0,333.0
Country,Sara Evans,Born To Fly,111442.0,379.0
Country,Sara Evans,Restless,1208660.0,431.0
Country,Sara Evans,Real Fine Place,74328.0,835.0
Country,Sara Evans,Greatest Hits,111442.0,379.0
Country,Sara Evans,Stronger,915263.0,1148.0
Country,Sara Evans,Slow Me Down,7477346.0,1508.0
Jazz,Sara Gazarek,Yours,1058294.0,216.0
Jazz,Sara Gazarek,Return To_You,1124730.0,789.0
Folk,Sara Watkins,Sara Watkins,298677.0,118.0
Folk,Sara Watkins,Sun Midnight Sun,2225981.0,203.0
Pop,Sara Zacharias,Mot Solen,6855465.0,13.0
Rock,Sarah Bettens,Scream,6705910.0,527.0
Rock,Sarah Bettens,Shine,6705908.0,293.0
Country,Sarah Buxton,Almost My Record,6491803.0,3.0
Country,Sarah Buxton,Sarah Buxton,6491803.0,3.0
Folk,Sarah Brightman,The Trees They Grow So High,306280.0,149.0
Vocal,Sarah Brightman,The Songs That Got Away,1684779.0,32.0
Vocal,Sarah Brightman,As I Came Of Age,217337.0,835.0
Vocal,Sarah Brightman,Sings The Music Of Andrew Lloyd Webber,245936.0,1039.0
Vocal,Sarah Brightman,Dive,226027.0,608.0
Vocal,Sarah Brightman,Surrender: The Unexpected Songs,245936.0,1039.0
Vocal,Sarah Brightman,Timeless,1233249.0,3054.0
Vocal,Sarah Brightman,The Andrew Lloyd Webber Collection,245936.0,1039.0
Vocal,Sarah Brightman,Fly,84106.0,539.0
Vocal,Sarah Brightman,Eden,1446808.0,199.0
Vocal,Sarah Brightman,Fly-II,313079.0,2265.0
Vocal,Sarah Brightman,Encore,227714.0,1370.0
Vocal,Sarah Brightman,Harem,313102.0,8263.0
Vocal,Sarah Brightman,The Harem World Tour: Live From Las Vegas,313102.0,8263.0
Vocal,Sarah Brightman,The Harem Tour,313079.0,2265.0
Vocal,Sarah Brightman,Love Changes Everything,239451.0,1217.0
Vocal,Sarah Brightman,Diva - The Singles Collection,1233233.0,546.0
Vocal,Sarah Brightman,Symphony,313155.0,2472.0
Christmas,Sarah Brightman,A Winter Symphony,313146.0,3741.0
Vocal,Sarah Brightman,Amalfi Sarah Brightman Love Songs,300726.0,80.0
Pop,Sarah Connor,Green Eyed Soul,122529.0,1875.0
Pop,Sarah Connor,Unbelievable,125178.0,1496.0
Pop,Sarah Connor,Key To My Soul,123168.0,1739.0
Pop,Sarah Connor,Sarah Connor,122529.0,1875.0
Pop,Sarah Connor,Naughty But Nice,123946.0,1176.0
Christmas,Sarah Connor,Christmas In My Heart,118922.0,3526.0
Soul,Sarah Connor,Soulicious,124855.0,980.0
Pop,Sarah Connor,Sexy As Hell,453523.0,460.0
Pop,Sarah Connor,Real Love,680235.0,1189.0
Pop,Sarah Connor,Muttersprache,10195114.0,36008.0
Pop,Sarah Geronimo,Popstar: A Dream Come True,921672.0,309.0
Pop,Sarah Geronimo,Sweet Sixteen,919257.0,217.0
Pop,Sarah Geronimo,Becoming,790461.0,301.0
Pop,Sarah Geronimo,Taking Flight,7783032.0,905.0
Pop,Sarah Hudson,Naked Truth,7563989.0,27.0
Country,Sarah Johns,Big Love In A Small Town,1209300.0,16.0
Pop,Sarah McLachlan,Surfacing,708689.0,3989.0
Pop,Sarah McLachlan,Mirrorball,117120.0,2180.0
Electronica,Sarah McLachlan,Remixed,121597.0,724.0
Pop,Sarah McLachlan,Afterglow,77937.0,5201.0
Pop,Sarah McLachlan,Afterglow Live,77937.0,5201.0
Electronica,Sarah McLachlan,Bloom: Remix Album,74219.0,983.0
Pop,Sarah McLachlan,Wintersong,74738.0,1958.0
Pop,Sarah McLachlan,"Rarities, B-Sides And Other Stuff Volume 2",77962.0,1489.0
Pop,Sarah McLachlan,Closer: The Best Of Sarah McLachlan,224232.0,4102.0
Pop,Sarah McLachlan,Laws Of Illusion,577611.0,3357.0
Pop,Sarah Solovay,Gone,783225.0,11.0
Jazz,Sarah Vaughan,In The Land Of Hi-Fi,691093.0,51.0
Jazz,Sarah Vaughan,Swingin' Easy,47010.0,743.0
Jazz,Sarah Vaughan,Sings George Gershwin,247116.0,17.0
Jazz,Sarah Vaughan,Sings Broadway: Great Songs From Hit Shows,1375605.0,5.0
Jazz,Sarah Vaughan,No Count Sarah,920362.0,1.0
Jazz,Sarah Vaughan,Vaughan And Violins,125265.0,54.0
Jazz,Sarah Vaughan,Dreamy,136822.0,24.0
Jazz,Sarah Vaughan,Star Eyes,1525762.0,4.0
Jazz,Sarah Vaughan,The Divine One,3594891.0,4.0
Jazz,Sarah Vaughan,After Hours,1451638.0,13.0
Jazz,Sarah Vaughan,Sarah Vaughan's Golden Hits!!!,229124.0,58.0
Jazz,Sarah Vaughan,You're Mine You,299846.0,81.0
Jazz,Sarah Vaughan,Sarah + 2,312989.0,22.0
Jazz,Sarah Vaughan,Sarah Sings Soulfully,312976.0,17.0
Jazz,Sarah Vaughan,The Explosive Side Of Sarah Vaughan,312988.0,102.0
Jazz,Sarah Vaughan,Snowbound,299846.0,81.0
Jazz,Sarah Vaughan,Sarah Slightly Classical,312976.0,17.0
Jazz,Sarah Vaughan,Vaughan With Voices,1562035.0,1.0
Jazz,Sarah Vaughan,Sweet 'N' Sassy,313003.0,3.0
Jazz,Sarah Vaughan,The Lonely Hours,299846.0,81.0
Jazz,Sarah Vaughan,Sings The Mancini Songbook,2266811.0,19.0
Jazz,Sarah Vaughan,¡Viva! Vaughan,249143.0,56.0
Jazz,Sarah Vaughan,The New Scene,384379.0,34.0
Jazz,Sarah Vaughan,It's A Man's World,228646.0,32.0
Jazz,Sarah Vaughan,Sassy Swings Again,1680352.0,0.0
Jazz,Sarah Vaughan,A Time In My Life,350637.0,25.0
Jazz,Sarah Vaughan,Feelin' Good,392323.0,15.0
Jazz,Sarah Vaughan,Send In The Clowns,434632.0,5.0
Jazz,Sarah Vaughan,Copacabana,160332.0,189.0
Jazz,Sarah Vaughan,Songs_Of_The_Beatles,87751.0,620.0
Jazz,Sarah Vaughan,Brazilian Romance,98198.0,133.0
Jazz,Sarah Vaughan,The Divine Sarah Vaughan: The Columbia Years 1949 - 1953,76064.0,193.0
Jazz,Sarah Vaughan,The Essential Sarah Vaughan: The Great Songs,104386.0,341.0
Jazz,Sarah Vaughan,Jazz_'Round_Midnight,124809.0,851.0
Jazz,Sarah Vaughan,Benny_Carter_Sessions,312988.0,102.0
Jazz,Sarah Vaughan,Sarah_Vaughan,47010.0,743.0
Jazz,Sarah Vaughan,Verve Jazz Masters 18: Sarah Vaughan,249107.0,25.0
Jazz,Sarah Vaughan,Live_In_Chicago,1090276.0,6.0
Jazz,Sarah Vaughan,Sophisticated_Cissy,136822.0,24.0
Jazz,Sarah Vaughan,Thou_Swell,11977724.0,72.0
Jazz,Sarah Vaughan,Verve Jazz Masters 42: The Jazz Sides,231774.0,21.0
