_id,genre,id_artist,name,publicationDate,title,urlAlbum,id_album_deezer,deezerFans,language
ObjectId(5714debb25ac0d8aee35c02f),Pop,ObjectId(56d8294b53a7ddfc01f946bf),Engelbert Humperdinck,1971,"Another Time, Another Place",http://lyrics.wikia.com/Engelbert_Humperdinck:Another_Time%2C_Another_Place_%281971%29,104910.0,3870,eng
ObjectId(5714debb25ac0d8aee35c03a),Pop,ObjectId(56d8294b53a7ddfc01f946bf),Engelbert Humperdinck,1986,Träumen Mit Engelbert,http://lyrics.wikia.com/Engelbert_Humperdinck:Tr%C3%A4umen_Mit_Engelbert_%281986%29,102738.0,187,eng
ObjectId(5714debb25ac0d8aee35c03f),Pop,ObjectId(56d8294b53a7ddfc01f946bf),Engelbert Humperdinck,1990,Step Into My Life,http://lyrics.wikia.com/Engelbert_Humperdinck:Step_Into_My_Life_%281990%29,11403412.0,115,eng
ObjectId(5714debb25ac0d8aee35c043),Pop,ObjectId(56d8294b53a7ddfc01f946bf),Engelbert Humperdinck,1995,Love Unchained,http://lyrics.wikia.com/Engelbert_Humperdinck:Love_Unchained_%281995%29,1232965.0,5,eng
ObjectId(5714debb25ac0d8aee35c04b),Pop,ObjectId(56d8294b53a7ddfc01f946bf),Engelbert Humperdinck,2004,Greatest Love Songs,http://lyrics.wikia.com/Engelbert_Humperdinck:Greatest_Love_Songs_%282004%29,102738.0,187,eng
ObjectId(5714debb25ac0d8aee35c04c),Pop,ObjectId(56d8294b53a7ddfc01f946bf),Engelbert Humperdinck,2005,Let There Be Love,http://lyrics.wikia.com/Engelbert_Humperdinck:Let_There_Be_Love_%282005%29,239816.0,121,eng
ObjectId(5714debb25ac0d8aee35c35e),Rock,ObjectId(56d82a0e53a7ddfc01f947bc),Eric Johnson,1990,Ah Via Musicom,http://lyrics.wikia.com/Eric_Johnson:Ah_Via_Musicom_%281990%29,1343382.0,1507,eng
ObjectId(5714debb25ac0d8aee35c7c4),Jazz Fusion,ObjectId(56d82b1f53a7ddfc01f94970),Evan Brewer,2011,Alone,http://lyrics.wikia.com/Evan_Brewer:Alone_%282011%29,6546027.0,63,eng
ObjectId(5714debb25ac0d8aee35c9c8),Hip Hop,ObjectId(56d82ba053a7ddfc01f94a37),Example,2007,What We Made,http://lyrics.wikia.com/Example:What_We_Made_%282007%29,89965.0,694,eng
ObjectId(5714debb25ac0d8aee35c9c9),Electro House,ObjectId(56d82ba053a7ddfc01f94a37),Example,2010,Won't Go Quietly,http://lyrics.wikia.com/Example:Won%27t_Go_Quietly_%282010%29,15662532.0,22,eng
ObjectId(5714debb25ac0d8aee35c9ca),House,ObjectId(56d82ba053a7ddfc01f94a37),Example,2011,Playing In The Shadows,http://lyrics.wikia.com/Example:Playing_In_The_Shadows_%282011%29,1261529.0,2614,eng
ObjectId(5714debb25ac0d8aee35cd8c),Pop Rock,ObjectId(56d82c9e53a7ddfc01f94b97),Falco,1982,Einzelhaft,http://lyrics.wikia.com/Falco:Einzelhaft_%281982%29,96557.0,510,deu
ObjectId(5714debb25ac0d8aee35cd8d),Pop Rock,ObjectId(56d82c9e53a7ddfc01f94b97),Falco,1984,Junge Roemer,http://lyrics.wikia.com/Falco:Junge_Roemer_%281984%29,15050825.0,259,deu
ObjectId(5714debb25ac0d8aee35cd8e),Pop Rock,ObjectId(56d82c9e53a7ddfc01f94b97),Falco,1985,Falco 3,http://lyrics.wikia.com/Falco:Falco_3_%281985%29,79405.0,533,eng
ObjectId(5714debb25ac0d8aee35cd90),Pop Rock,ObjectId(56d82c9e53a7ddfc01f94b97),Falco,1988,Wiener Blut,http://lyrics.wikia.com/Falco:Wiener_Blut_%281988%29,80315.0,370,eng
ObjectId(5714debb25ac0d8aee35cd91),Pop Rock,ObjectId(56d82c9e53a7ddfc01f94b97),Falco,1990,Data De Groove,http://lyrics.wikia.com/Falco:Data_De_Groove_%281990%29,12339396.0,111,eng
ObjectId(5714debb25ac0d8aee35cd92),Pop Rock,ObjectId(56d82c9e53a7ddfc01f94b97),Falco,1992,Nachtflug,http://lyrics.wikia.com/Falco:Nachtflug_%281992%29,15801806.0,2,mul
ObjectId(5714debb25ac0d8aee35cd93),Pop Rock,ObjectId(56d82c9e53a7ddfc01f94b97),Falco,1998,Out Of The Dark (Into The Light),http://lyrics.wikia.com/Falco:Out_Of_The_Dark_%28Into_The_Light%29_%281998%29,15802416.0,17,eng
ObjectId(5714debb25ac0d8aee35cd94),Pop Rock,ObjectId(56d82c9e53a7ddfc01f94b97),Falco,1998,The Hit Singles,http://lyrics.wikia.com/Falco:The_Hit_Singles_%281998%29,79405.0,533,deu
ObjectId(5714debb25ac0d8aee35cd95),Pop Rock,ObjectId(56d82c9e53a7ddfc01f94b97),Falco,1999,Verdammt Wir Leben Noch,http://lyrics.wikia.com/Falco:Verdammt_Wir_Leben_Noch_%281999%29,96563.0,6168,mul
ObjectId(5714debb25ac0d8aee35cd96),Pop Rock,ObjectId(56d82c9e53a7ddfc01f94b97),Falco,2007,Hoch Wie Nie,http://lyrics.wikia.com/Falco:Hoch_Wie_Nie_%282007%29,79405.0,533,deu
ObjectId(5714debb25ac0d8aee35ce64),Synthpop,ObjectId(56d82ccb53a7ddfc01f94bf8),Fancy,1986,Contact,http://lyrics.wikia.com/Fancy:Contact_%281986%29,7133075.0,353,eng
ObjectId(5714debb25ac0d8aee35ce65),Synthpop,ObjectId(56d82ccb53a7ddfc01f94bf8),Fancy,1988,Flames Of Love,http://lyrics.wikia.com/Fancy:Flames_Of_Love_%281988%29,7133075.0,353,eng
ObjectId(5714debb25ac0d8aee35ce67),Synthpop,ObjectId(56d82ccb53a7ddfc01f94bf8),Fancy,1990,Five,http://lyrics.wikia.com/Fancy:Five_%281990%29,7133076.0,324,eng
ObjectId(5714debb25ac0d8aee35ce69),Synthpop,ObjectId(56d82ccb53a7ddfc01f94bf8),Fancy,1998,Best Of Fancy,http://lyrics.wikia.com/Fancy:Best_Of_Fancy_%281998%29,6027745.0,180,eng
ObjectId(5714debb25ac0d8aee35cfe8),Hip Hop,ObjectId(56d82d2a53a7ddfc01f94c94),Fat Joe,1993,Represent,http://lyrics.wikia.com/Fat_Joe:Represent_%281993%29,12633022.0,2075,eng
ObjectId(5714debb25ac0d8aee35cfe9),Hip Hop,ObjectId(56d82d2a53a7ddfc01f94c94),Fat Joe,1995,Jealous One's Envy,http://lyrics.wikia.com/Fat_Joe:Jealous_One%27s_Envy_%281995%29,13083070.0,1256,eng
ObjectId(5714debb25ac0d8aee35d1c2),Indie Pop,ObjectId(56d82da553a7ddfc01f94d3e),Feist,2004,Let It Die,http://lyrics.wikia.com/Feist:Let_It_Die_%282004%29,239547.0,10115,eng
ObjectId(5714debb25ac0d8aee35d321),Latin,ObjectId(56d82deb53a7ddfc01f94dc8),Fey,1995,Fey,http://lyrics.wikia.com/Fey:Fey_%281995%29,1312841.0,2896,spa
ObjectId(5714debb25ac0d8aee35d322),Latin,ObjectId(56d82deb53a7ddfc01f94dc8),Fey,1996,Tierna La Noche,http://lyrics.wikia.com/Fey:Tierna_La_Noche_%281996%29,619399.0,3885,spa
ObjectId(5714debb25ac0d8aee35d323),Latin,ObjectId(56d82deb53a7ddfc01f94dc8),Fey,1998,El Color De Los Sueños,http://lyrics.wikia.com/Fey:El_Color_De_Los_Sue%C3%B1os_%281998%29,9780430.0,362,spa
ObjectId(5714debb25ac0d8aee35d324),Latin,ObjectId(56d82deb53a7ddfc01f94dc8),Fey,2002,Vértigo,http://lyrics.wikia.com/Fey:V%C3%A9rtigo_%282002%29,5359971.0,1142,spa
ObjectId(5714debb25ac0d8aee35d4bb),Acoustic,ObjectId(56d82e5b53a7ddfc01f94e90),Fink,2006,Biscuits For Breakfast,http://lyrics.wikia.com/Fink:Biscuits_For_Breakfast_%282006%29,936095.0,4489,eng
ObjectId(5714debb25ac0d8aee35d4bc),Acoustic,ObjectId(56d82e5b53a7ddfc01f94e90),Fink,2007,Distance And Time,http://lyrics.wikia.com/Fink:Distance_And_Time_%282007%29,936121.0,3549,eng
ObjectId(5714debb25ac0d8aee35d506),Hard Rock,ObjectId(56d82e6453a7ddfc01f94ea3),Fiona,1989,Heart Like A Gun,http://lyrics.wikia.com/Fiona:Heart_Like_A_Gun_%281989%29,344924.0,40,eng
ObjectId(5714debb25ac0d8aee35d6f0),Christian Hip Hop,ObjectId(56d82ee153a7ddfc01f94f5f),Flame,2004,Where There's Smoke ...There's Fire,http://lyrics.wikia.com/Flame:Where_There%27s_Smoke_...There%27s_Fire_%282004%29,6913776.0,856,eng
ObjectId(5714debb25ac0d8aee35d6f2),Christian Hip Hop,ObjectId(56d82ee153a7ddfc01f94f5f),Flame,2007,Our World: Fallen,http://lyrics.wikia.com/Flame:Our_World:_Fallen_%282007%29,9117733.0,5,eng
ObjectId(5714debb25ac0d8aee35d6f3),Christian Hip Hop,ObjectId(56d82ee153a7ddfc01f94f5f),Flame,2008,Our World: Redeemed,http://lyrics.wikia.com/Flame:Our_World:_Redeemed_%282008%29,403408.0,303,eng
ObjectId(5714debb25ac0d8aee35d6f4),Christian Hip Hop,ObjectId(56d82ee153a7ddfc01f94f5f),Flame,2010,Captured,http://lyrics.wikia.com/Flame:Captured_%282010%29,14486270.0,106,eng
ObjectId(5714debb25ac0d8aee35d6f5),Christian Hip Hop,ObjectId(56d82ee153a7ddfc01f94f5f),Flame,2012,The 6th,http://lyrics.wikia.com/Flame:The_6th_%282012%29,1610207.0,455,eng
ObjectId(5714debb25ac0d8aee35d8c4),Electronic,ObjectId(56d82f6953a7ddfc01f9500b),Florrie,2010,Call 911 (The Remixes),http://lyrics.wikia.com/Florrie:Call_911_%28The_Remixes%29_%282010%29,14040968.0,11,eng
ObjectId(5714debb25ac0d8aee35d8c5),Pop,ObjectId(56d82f6953a7ddfc01f9500b),Florrie,2010,Introduction,http://lyrics.wikia.com/Florrie:Introduction_%282010%29,900668.0,1500,eng
ObjectId(5714debb25ac0d8aee35d8c6),Pop,ObjectId(56d82f6953a7ddfc01f9500b),Florrie,2011,Experiments,http://lyrics.wikia.com/Florrie:Experiments_%282011%29,1143844.0,1201,eng
ObjectId(5714debb25ac0d8aee35d8c7),Pop,ObjectId(56d82f6953a7ddfc01f9500b),Florrie,2012,Late,http://lyrics.wikia.com/Florrie:Late_%282012%29,3651761.0,2094,eng
ObjectId(5714debb25ac0d8aee35dc5f),Indie Pop,ObjectId(56d8305e53a7ddfc01f9518c),Foxes,2012,Warrior,http://lyrics.wikia.com/Foxes:Warrior_%282012%29,7756801.0,18741,eng
ObjectId(5714debb25ac0d8aee35dc60),Indie Pop,ObjectId(56d8305e53a7ddfc01f9518c),Foxes,2014,Glorious,http://lyrics.wikia.com/Foxes:Glorious_%282014%29,7756801.0,18741,eng
ObjectId(5714debb25ac0d8aee35dc61),Indie Pop,ObjectId(56d8305e53a7ddfc01f9518c),Foxes,2016,All I Need,http://lyrics.wikia.com/Foxes:All_I_Need_%282016%29,12330330.0,10990,eng
ObjectId(5714debb25ac0d8aee35dc78),East Coast Hip Hop,ObjectId(56d8306353a7ddfc01f95198),Foxy Brown,1996,Ill Na Na,http://lyrics.wikia.com/Foxy_Brown:Ill_Na_Na_%281996%29,5942170.0,499,eng
ObjectId(5714debb25ac0d8aee35dc79),Hip Hop,ObjectId(56d8306353a7ddfc01f95198),Foxy Brown,1999,Chyna Doll,http://lyrics.wikia.com/Foxy_Brown:Chyna_Doll_%281999%29,223621.0,1402,eng
ObjectId(5714debb25ac0d8aee35dc7a),Hip Hop,ObjectId(56d8306353a7ddfc01f95198),Foxy Brown,2001,Broken Silence,http://lyrics.wikia.com/Foxy_Brown:Broken_Silence_%282001%29,219389.0,2856,eng
ObjectId(5714debb25ac0d8aee35dc7c),Hip Hop,ObjectId(56d8306353a7ddfc01f95198),Foxy Brown,2008,Brooklyn's Don Diva,http://lyrics.wikia.com/Foxy_Brown:Brooklyn%27s_Don_Diva_%282008%29,6463079.0,848,eng
ObjectId(5714debb25ac0d8aee35ddb1),Progressive Rock,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1972,Pollution,http://lyrics.wikia.com/Franco_Battiato:Pollution_%281972%29,112334.0,206,ita
ObjectId(5714debb25ac0d8aee35ddb3),Experimental,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1974,Clic,http://lyrics.wikia.com/Franco_Battiato:Clic_%281974%29,112313.0,147,ita
ObjectId(5714debb25ac0d8aee35ddb4),Experimental,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1975,"M.elle Le ""Gladiator""",http://lyrics.wikia.com/Franco_Battiato:M.elle_Le_%22Gladiator%22_%281975%29,112331.0,47,mul
ObjectId(5714debb25ac0d8aee35ddb5),Experimental,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1977,Battiato,http://lyrics.wikia.com/Franco_Battiato:Battiato_%281977%29,112313.0,147,mul
ObjectId(5714debb25ac0d8aee35ddb6),Progressive Rock,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1978,Juke Box,http://lyrics.wikia.com/Franco_Battiato:Juke_Box_%281978%29,112343.0,67,ita
ObjectId(5714debb25ac0d8aee35ddb7),Experimental,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1978,L'Egitto Prima Delle Sabbie,http://lyrics.wikia.com/Franco_Battiato:L%27Egitto_Prima_Delle_Sabbie_%281978%29,112313.0,147,mul
ObjectId(5714debb25ac0d8aee35ddb8),Progressive Rock,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1979,L'Era Del Cinghiale Bianco,http://lyrics.wikia.com/Franco_Battiato:L%27Era_Del_Cinghiale_Bianco_%281979%29,328640.0,433,ita
ObjectId(5714debb25ac0d8aee35ddb9),Pop Rock,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1980,Patriots,http://lyrics.wikia.com/Franco_Battiato:Patriots_%281980%29,328641.0,233,ita
ObjectId(5714debb25ac0d8aee35ddba),New Wave,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1981,La Voce Del Padrone,http://lyrics.wikia.com/Franco_Battiato:La_Voce_Del_Padrone_%281981%29,328642.0,1486,ita
ObjectId(5714debb25ac0d8aee35ddbb),Pop Rock,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1982,L'Arca Di Noè,http://lyrics.wikia.com/Franco_Battiato:L%27Arca_Di_No%C3%A8_%281982%29,328643.0,281,ita
ObjectId(5714debb25ac0d8aee35ddbc),Pop,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1983,Orizzonti Perduti,http://lyrics.wikia.com/Franco_Battiato:Orizzonti_Perduti_%281983%29,328644.0,370,ita
ObjectId(5714debb25ac0d8aee35ddbd),New Wave,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1985,Mondi Lontanissimi,http://lyrics.wikia.com/Franco_Battiato:Mondi_Lontanissimi_%281985%29,328645.0,373,ita
ObjectId(5714debb25ac0d8aee35ddc1),Pop Rock,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1988,Fisiognomica,http://lyrics.wikia.com/Franco_Battiato:Fisiognomica_%281988%29,328646.0,556,ita
ObjectId(5714debb25ac0d8aee35ddc4),Pop,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1991,Come Un Cammello In Una Grondaia,http://lyrics.wikia.com/Franco_Battiato:Come_Un_Cammello_In_Una_Grondaia_%281991%29,328647.0,302,ita
ObjectId(5714debb25ac0d8aee35ddc6),Pop,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1993,Caffé De La Paix,http://lyrics.wikia.com/Franco_Battiato:Caff%C3%A9_De_La_Paix_%281993%29,328648.0,345,ita
ObjectId(5714debb25ac0d8aee35ddc7),Pop Rock,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1995,L'Ombrello E La Macchina Da Cucire,http://lyrics.wikia.com/Franco_Battiato:L%27Ombrello_E_La_Macchina_Da_Cucire_%281995%29,328649.0,223,ita
ObjectId(5714debb25ac0d8aee35ddc8),Rock,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1996,L'Imboscata,http://lyrics.wikia.com/Franco_Battiato:L%27Imboscata_%281996%29,239686.0,350,ita
ObjectId(5714debb25ac0d8aee35ddcb),Progressive Rock,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1998,Gommalacca,http://lyrics.wikia.com/Franco_Battiato:Gommalacca_%281998%29,228421.0,384,ita
ObjectId(5714debb25ac0d8aee35ddcc),Pop,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,1999,Fleurs,http://lyrics.wikia.com/Franco_Battiato:Fleurs_%281999%29,122268.0,1107,ita
ObjectId(5714debb25ac0d8aee35ddcd),Pop Rock,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,2001,Ferro Battuto,http://lyrics.wikia.com/Franco_Battiato:Ferro_Battuto_%282001%29,423225.0,358,ita
ObjectId(5714debb25ac0d8aee35ddd1),Pop,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,2007,Il Vuoto,http://lyrics.wikia.com/Franco_Battiato:Il_Vuoto_%282007%29,122830.0,261,ita
ObjectId(5714debb25ac0d8aee35ddd2),Pop,ObjectId(56d830c653a7ddfc01f95216),Franco Battiato,2008,Fleurs 2,http://lyrics.wikia.com/Franco_Battiato:Fleurs_2_%282008%29,255896.0,527,ita
ObjectId(5714debb25ac0d8aee35e1ec),East Coast Hip Hop,ObjectId(56d831e653a7ddfc01f9537c),Freeway,2003,Philadelphia Freeway,http://lyrics.wikia.com/Freeway:Philadelphia_Freeway_%282003%29,291755.0,985,eng
ObjectId(5714debb25ac0d8aee35e1ed),East Coast Hip Hop,ObjectId(56d831e653a7ddfc01f9537c),Freeway,2007,Free At Last,http://lyrics.wikia.com/Freeway:Free_At_Last_%282007%29,103366.0,379,eng
ObjectId(5714debb25ac0d8aee35e5c7),Hip Hop,ObjectId(56d832dc53a7ddfc01f954f9),Future,2011,Dirty Sprite,http://lyrics.wikia.com/Future:Dirty_Sprite_%282011%29,1610379.0,1974,eng
ObjectId(5714debb25ac0d8aee35e801),Soundtrack,ObjectId(56d8336c53a7ddfc01f955c6),Galt MacDermot,1968,Hair: The American Tribal Love-Rock Musical,http://lyrics.wikia.com/Galt_MacDermot:Hair:_The_American_Tribal_Love-Rock_Musical_%281968%29,108090.0,12125,eng
ObjectId(5714debb25ac0d8aee35e994),Blues Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,1973,Grinding Stone,http://lyrics.wikia.com/Gary_Moore:Grinding_Stone_%281973%29,1213228.0,247,eng
ObjectId(5714debb25ac0d8aee35e995),Blues Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,1978,Back On The Streets,http://lyrics.wikia.com/Gary_Moore:Back_On_The_Streets_%281978%29,6920401.0,745,eng
ObjectId(5714debb25ac0d8aee35e996),Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,1980,Gary Moore's G-Force,http://lyrics.wikia.com/Gary_Moore:Gary_Moore%27s_G-Force_%281980%29,13943352.0,7,eng
ObjectId(5714debb25ac0d8aee35e997),Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,1982,Corridors Of Power,http://lyrics.wikia.com/Gary_Moore:Corridors_Of_Power_%281982%29,328934.0,883,eng
ObjectId(5714debb25ac0d8aee35e998),Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,1983,Live At The Marquee,http://lyrics.wikia.com/Gary_Moore:Live_At_The_Marquee_%281983%29,13943818.0,9,eng
ObjectId(5714debb25ac0d8aee35e999),Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,1983,Victims Of The Future,http://lyrics.wikia.com/Gary_Moore:Victims_Of_The_Future_%281983%29,328936.0,1028,eng
ObjectId(5714debb25ac0d8aee35e99a),Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,1984,Dirty Fingers,http://lyrics.wikia.com/Gary_Moore:Dirty_Fingers_%281984%29,13945114.0,8,eng
ObjectId(5714debb25ac0d8aee35e99b),Blues Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,1984,We Want MOORE!,http://lyrics.wikia.com/Gary_Moore:We_Want_MOORE%21_%281984%29,301524.0,787,eng
ObjectId(5714debb25ac0d8aee35e99c),Blues Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,1985,Run For Cover,http://lyrics.wikia.com/Gary_Moore:Run_For_Cover_%281985%29,328935.0,918,eng
ObjectId(5714debb25ac0d8aee35e99d),Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,1986,Rockin' Every Night - Live In Japan,http://lyrics.wikia.com/Gary_Moore:Rockin%27_Every_Night_-_Live_In_Japan_%281986%29,301523.0,439,eng
ObjectId(5714debb25ac0d8aee35e99f),Blues Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,1989,After The War,http://lyrics.wikia.com/Gary_Moore:After_The_War_%281989%29,301526.0,1092,eng
ObjectId(5714debb25ac0d8aee35e9a1),Blues Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,1992,After Hours,http://lyrics.wikia.com/Gary_Moore:After_Hours_%281992%29,302027.0,1112,eng
ObjectId(5714debb25ac0d8aee35e9a2),Blues,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,1992,Blues Alive,http://lyrics.wikia.com/Gary_Moore:Blues_Alive_%281992%29,301426.0,3010,eng
ObjectId(5714debb25ac0d8aee35e9a3),Blues Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,1994,Ballads & Blues 1982-1994,http://lyrics.wikia.com/Gary_Moore:Ballads_%26_Blues_1982-1994_%281994%29,301954.0,6022,eng
ObjectId(5714debb25ac0d8aee35e9a4),Blues,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,1995,Blues For Greeny,http://lyrics.wikia.com/Gary_Moore:Blues_For_Greeny_%281995%29,301974.0,1078,eng
ObjectId(5714debb25ac0d8aee35e9a5),Blues Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,1995,A Retrospective,http://lyrics.wikia.com/Gary_Moore:A_Retrospective_%281995%29,215610.0,1887,eng
ObjectId(5714debb25ac0d8aee35e9a6),Blues Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,1997,Dark Days In Paradise,http://lyrics.wikia.com/Gary_Moore:Dark_Days_In_Paradise_%281997%29,328998.0,585,eng
ObjectId(5714debb25ac0d8aee35e9a8),Blues,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,2001,Back To The Blues,http://lyrics.wikia.com/Gary_Moore:Back_To_The_Blues_%282001%29,13943394.0,27,eng
ObjectId(5714debb25ac0d8aee35e9a9),Blues Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,2002,Scars,http://lyrics.wikia.com/Gary_Moore:Scars_%282002%29,13943356.0,8,eng
ObjectId(5714debb25ac0d8aee35e9aa),Blues Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,2004,Power Of The Blues,http://lyrics.wikia.com/Gary_Moore:Power_Of_The_Blues_%282004%29,13943510.0,7,eng
ObjectId(5714debb25ac0d8aee35e9ab),Blues,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,2006,Old New Ballads Blues,http://lyrics.wikia.com/Gary_Moore:Old_New_Ballads_Blues_%282006%29,15498804.0,31,eng
ObjectId(5714debb25ac0d8aee35e9ac),Blues Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,2007,Close As You Get,http://lyrics.wikia.com/Gary_Moore:Close_As_You_Get_%282007%29,1890431.0,27,eng
ObjectId(5714debb25ac0d8aee35e9ad),Blues Rock,ObjectId(56d833e753a7ddfc01f95665),Gary Moore,2008,Bad For You Baby,http://lyrics.wikia.com/Gary_Moore:Bad_For_You_Baby_%282008%29,266091.0,248,eng
ObjectId(5714debb25ac0d8aee35e9f3),Progressive Rock,ObjectId(56d833f453a7ddfc01f9567d),Gary Wright,1975,The Dream Weaver,http://lyrics.wikia.com/Gary_Wright:The_Dream_Weaver_%281975%29,356309.0,342,eng
ObjectId(5714debb25ac0d8aee35ea9d),Italo Disco,ObjectId(56d8343d53a7ddfc01f956c4),Gazebo,1984,Telephone Mama,http://lyrics.wikia.com/Gazebo:Telephone_Mama_%281984%29,110112.0,716,eng
ObjectId(5714debb25ac0d8aee35ea9e),Italo Disco,ObjectId(56d8343d53a7ddfc01f956c4),Gazebo,1986,Univision,http://lyrics.wikia.com/Gazebo:Univision_%281986%29,139244.0,57,eng
ObjectId(5714debb25ac0d8aee35ea9f),Italo Disco,ObjectId(56d8343d53a7ddfc01f956c4),Gazebo,1988,The Rainbow Tales,http://lyrics.wikia.com/Gazebo:The_Rainbow_Tales_%281988%29,189937.0,38,eng
ObjectId(5714debb25ac0d8aee35eaa0),Italo Disco,ObjectId(56d8343d53a7ddfc01f956c4),Gazebo,1994,Portrait,http://lyrics.wikia.com/Gazebo:Portrait_%281994%29,173868.0,802,eng
ObjectId(5714debb25ac0d8aee35eb64),Rock,ObjectId(56d8346153a7ddfc01f95712),Gene Simmons,1978,Gene Simmons,http://lyrics.wikia.com/Gene_Simmons:Gene_Simmons_%281978%29,230176.0,516,eng
ObjectId(5714debb25ac0d8aee35eb8b),Country,ObjectId(56d8346e53a7ddfc01f95723),Gene Watson,1978,The Best Of Gene Watson,http://lyrics.wikia.com/Gene_Watson:The_Best_Of_Gene_Watson_%281978%29,11747602.0,29,eng
ObjectId(5714debb25ac0d8aee35eb95),Country,ObjectId(56d8346e53a7ddfc01f95723),Gene Watson,1985,Greatest Hits,http://lyrics.wikia.com/Gene_Watson:Greatest_Hits_%281985%29,2014481.0,59,eng
ObjectId(5714debb25ac0d8aee35eb96),Country,ObjectId(56d8346e53a7ddfc01f95723),Gene Watson,1985,Memories To Burn,http://lyrics.wikia.com/Gene_Watson:Memories_To_Burn_%281985%29,8593046.0,33,eng
ObjectId(5714debb25ac0d8aee35eb9a),Country,ObjectId(56d8346e53a7ddfc01f95723),Gene Watson,1989,Back In The Fire,http://lyrics.wikia.com/Gene_Watson:Back_In_The_Fire_%281989%29,611494.0,37,eng
ObjectId(5714debb25ac0d8aee35eb9c),Country,ObjectId(56d8346e53a7ddfc01f95723),Gene Watson,1991,At Last,http://lyrics.wikia.com/Gene_Watson:At_Last_%281991%29,6455544.0,20,eng
ObjectId(5714debb25ac0d8aee35eb9e),Country,ObjectId(56d8346e53a7ddfc01f95723),Gene Watson,1993,Uncharted Mind,http://lyrics.wikia.com/Gene_Watson:Uncharted_Mind_%281993%29,11294404.0,8,eng
ObjectId(5714debb25ac0d8aee35eb9f),Country,ObjectId(56d8346e53a7ddfc01f95723),Gene Watson,1996,Best Of Gene Watson,http://lyrics.wikia.com/Gene_Watson:Best_Of_Gene_Watson_%281996%29,7507383.0,38,eng
ObjectId(5714debb25ac0d8aee35eba0),Country,ObjectId(56d8346e53a7ddfc01f95723),Gene Watson,1996,The Good Ole Days,http://lyrics.wikia.com/Gene_Watson:The_Good_Ole_Days_%281996%29,11294404.0,8,eng
ObjectId(5714debb25ac0d8aee35eba1),Country,ObjectId(56d8346e53a7ddfc01f95723),Gene Watson,1997,A Way To Survive,http://lyrics.wikia.com/Gene_Watson:A_Way_To_Survive_%281997%29,11294518.0,12,eng
ObjectId(5714debb25ac0d8aee35eba2),Country,ObjectId(56d8346e53a7ddfc01f95723),Gene Watson,1997,Jesus Is All I Need,http://lyrics.wikia.com/Gene_Watson:Jesus_Is_All_I_Need_%281997%29,11294950.0,14,eng
ObjectId(5714debb25ac0d8aee35eba3),Country,ObjectId(56d8346e53a7ddfc01f95723),Gene Watson,1999,Eighteen Greatest Hits,http://lyrics.wikia.com/Gene_Watson:Eighteen_Greatest_Hits_%281999%29,11747602.0,29,eng
